smiles	nsc	level1	level2	level3	level4	level5	level6
CC(C)c1ccc(O)c(=O)cc1	18805	O=c1cccccc1	O=c1cccccc1	O=c1cccccc1	O=c1cccccc1	O=c1cccccc1	O=c1cccccc1
Cc1ccccc1c3nc2c(N)nc(N)nc2nc3N	19441	c1cnccn1	c2cnc1ncncc1n2	c3ccc(c2cnc1ncncc1n2)cc3	c3ccc(c2cnc1ncncc1n2)cc3	c3ccc(c2cnc1ncncc1n2)cc3	c3ccc(c2cnc1ncncc1n2)cc3
COC(=O)C5C(O)CCC4CN3CCc1c([nH]c2ccccc12)C3CC45	19509	C1CC=CCN1	C2Cc1cc[nH]c1CN2	C3CCN2CCc1cc[nH]c1C2C3	C4CCC3CN2CCc1cc[nH]c1C2CC3C4	C5CCC4CN3CCc1c([nH]c2ccccc12)C3CC4C5	C5CCC4CN3CCc1c([nH]c2ccccc12)C3CC4C5
CCN(CC)CCOc3ccc(C(O)(Cc1ccc(OC)cc1)c2ccccc2)cc3	19857	c1ccccc1	C(c1ccccc1)c2ccccc2	C(C(c1ccccc1)c2ccccc2)c3ccccc3	C(C(c1ccccc1)c2ccccc2)c3ccccc3	C(C(c1ccccc1)c2ccccc2)c3ccccc3	C(C(c1ccccc1)c2ccccc2)c3ccccc3
Oc1ncc(F)c(O)n1	19893	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1
COC(=O)C4C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc3c(C)c(OC(C)=O)c2c1=C(OCOc1c(C)c(=O)c2c3O)C(C)=CC(C)(O)C(O)C(C)C4O	19990	null	null	O=C1Nc2ccc(C=CC=CCCCCCCCCCC=CC=C1)cc2	O=C1Nc3ccc2c(=CC=CCCCCCCCCCC=CC=C1)ccc(=O)c2c3	O=C4Nc3ccc2c1=C(OCOc1cc(=O)c2c3)C=CCCCCCCCCCC=CC=C4	O=C4Nc3ccc2c1=C(OCOc1cc(=O)c2c3)C=CCCCCCCCCCC=CC=C4
CC(C)(C)CC(C)(C)c2ccc(OCCOCC[N+](C)(C)Cc1ccccc1)cc2	20200	c1ccccc1	C(COCCOc1ccccc1)[NH2+]Cc2ccccc2	C(COCCOc1ccccc1)[NH2+]Cc2ccccc2	C(COCCOc1ccccc1)[NH2+]Cc2ccccc2	C(COCCOc1ccccc1)[NH2+]Cc2ccccc2	C(COCCOc1ccccc1)[NH2+]Cc2ccccc2
CCCCOCc2cc(CN1CCN(C)CC1)c(O)c3ncccc23	20514	c1ccncc1	c2ccc1ncccc1c2	C3CN(Cc2ccc1cccnc1c2)CCN3	C3CN(Cc2ccc1cccnc1c2)CCN3	C3CN(Cc2ccc1cccnc1c2)CCN3	C3CN(Cc2ccc1cccnc1c2)CCN3
CCN(CCO)CCNc2ccc(C)c3sc1ccccc1c(=O)c23	20534	O=c1ccscc1	O=c1ccsc2ccccc12	O=c2c1ccccc1sc3ccccc23	O=c2c1ccccc1sc3ccccc23	O=c2c1ccccc1sc3ccccc23	O=c2c1ccccc1sc3ccccc23
CC=CC1OC1(C)c7cc(=O)c6c(C)cc5c(=O)c4c(C2CC(N(C)C)C(O)C(C)O2)cc(C3CC(C)(N(C)C)C(OC(C)=O)C(C)O3)c(O)c4c(=O)c5c6o7	21205	O=c1ccocc1	O=c1ccoc2ccccc12	O=c1ccoc3c1ccc2c(=O)ccc(=O)c23	O=c1ccoc4c1ccc3c(=O)c2ccccc2c(=O)c34	O=c1ccoc5c1ccc4c(=O)c3c(C2CCCCO2)cccc3c(=O)c45	C=Cc6cc(=O)c5ccc4c(=O)c3c(C1CCCCO1)cc(C2CCCCO2)cc3c(=O)c4c5o6
NC(=O)c1ccc(N)nc1	21206	c1ccncc1	c1ccncc1	c1ccncc1	c1ccncc1	c1ccncc1	c1ccncc1
Cc2cn(C1CC(O)C(CO)O1)c(=O)[nH]c2=O	21548	O=c1cc[nH]c(=O)[nH]1	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2
COc2ccc(N=Nc1c(N)n(C)[nH]c1=N)cc2	21681	N=c1cc[nH][nH]1	N=c1[nH][nH]cc1N=Nc2ccccc2	N=c1[nH][nH]cc1N=Nc2ccccc2	N=c1[nH][nH]cc1N=Nc2ccccc2	N=c1[nH][nH]cc1N=Nc2ccccc2	N=c1[nH][nH]cc1N=Nc2ccccc2
CC(=O)OC3C=C(C)CCC1OC1(C)CC2OC(=O)C(=C)C23	22070	C1CCC=CCCC=CC1	C=C2C1CC=CCCC=CCC1OC2=O	C=C3C2CC=CCCC1OC1CC2OC3=O	C=C3C2CC=CCCC1OC1CC2OC3=O	C=C3C2CC=CCCC1OC1CC2OC3=O	C=C3C2CC=CCCC1OC1CC2OC3=O
Cc3nc2c(=O)c1ccccc1c(=O)c2n3c4ccc(Br)cc4	22348	c1c[nH]cn1	O=c1ccc(=O)c2[nH]cnc12	O=c2c1ccccc1c(=O)c3[nH]cnc23	O=c3c1ccccc1c(=O)c4n(c2ccccc2)cnc34	O=c3c1ccccc1c(=O)c4n(c2ccccc2)cnc34	O=c3c1ccccc1c(=O)c4n(c2ccccc2)cnc34
Oc1ncnc2[nH]nnc12	22709	c1c[nH]nn1	c2ncc1nn[nH]c1n2	c2ncc1nn[nH]c1n2	c2ncc1nn[nH]c1n2	c2ncc1nn[nH]c1n2	c2ncc1nn[nH]c1n2
Oc2c(C(=O)Nc1ccc(Cl)cc1)cccc2N(=O)=O	22899	c1ccccc1	O=C(Nc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)c2ccccc2
CC1CCC6(OC1)OC5C(O)C4C3CCC2CC(O)C(O)CC2(C)C3CCC4(C)C5C6C	23471	C1CCOCC1	C2CCC1(CCCO1)OC2	C3CCC2(CC1CCCC1O2)OC3	C4CCC3(CC2C(CC1CCCCC12)O3)OC4	C5CCC4(CC3C(CC2C1CCCCC1CCC23)O4)OC5	C6CCC5(CC4C(CC3C2CCC1CCCCC1C2CCC34)O5)OC6
CC(N)C(=O)c1ccc(O)cc1	23618	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
CC34CCC1C(CCC2=CC(=O)C=CC12C)C3CCC(=O)O4	23759	O=C1CCCCO1	O=C2CCC1CCCCC1O2	O=C3CCC2C(CCC1CCCCC12)O3	O=C4CCC1C(CCC2C1CCC3=CC(=O)C=CC23)O4	O=C4CCC1C(CCC2C1CCC3=CC(=O)C=CC23)O4	O=C4CCC1C(CCC2C1CCC3=CC(=O)C=CC23)O4
CC4CCCC(C=CC2C1CCCCC1CC3C2C(C)OC3=O)N4C	23969	O=C1CCCO1	O=C2OCC1CCCCC12	O=C3OCC2CC1CCCCC1CC23	O=C1OCC3C1CC2CCCCC2C3C=CC4CCCCN4	O=C1OCC3C1CC2CCCCC2C3C=CC4CCCCN4	O=C1OCC3C1CC2CCCCC2C3C=CC4CCCCN4
O=N(=O)c3ccc(C=c2nc(c1ccccc1)oc2=O)cc3	24189	C=c1ncoc1=O	C=c2nc(c1ccccc1)oc2=O	O=c2oc(c1ccccc1)nc2=Cc3ccccc3	O=c2oc(c1ccccc1)nc2=Cc3ccccc3	O=c2oc(c1ccccc1)nc2=Cc3ccccc3	O=c2oc(c1ccccc1)nc2=Cc3ccccc3
COC(C3Cc2cc1cc(O)c(C)c(O)c1c(O)c2C(=O)C3O)C(=O)C(O)C(C)O	24559	O=C1CCCC=C1	O=C1CCCc2ccccc12	O=C2CCCc3cc1ccccc1cc23	O=C2CCCc3cc1ccccc1cc23	O=C2CCCc3cc1ccccc1cc23	O=C2CCCc3cc1ccccc1cc23
COc5cc(C3C1C(COC1=O)Cc4c(O)c2OCOc2cc34)cc(OC)c5O	24817	C1OC=CO1	C2Oc1ccccc1O2	C3CCc2cc1OCOc1cc2C3	O=C4OCC3Cc2cc1OCOc1cc2CC34	O=C5OCC4Cc2cc1OCOc1cc2C(c3ccccc3)C45	O=C5OCC4Cc2cc1OCOc1cc2C(c3ccccc3)C45
COc5cc(C3C1C(COC1=O)Cc4c(O)c2OCOc2cc34)cc(OC)c5OC	24819	C1OC=CO1	C2Oc1ccccc1O2	C3CCc2cc1OCOc1cc2C3	O=C4OCC3Cc2cc1OCOc1cc2CC34	O=C5OCC4Cc2cc1OCOc1cc2C(c3ccccc3)C45	O=C5OCC4Cc2cc1OCOc1cc2C(c3ccccc3)C45
COc5cc4OCC3Oc2c1CC(C(C)=C)Oc1ccc2C(=O)C3c4cc5OC	26258	O=C1CCOC=C1	O=C2C=COC1COC=CC12	O=C2C1C=COCC1Oc3ccccc23	O=C3C1C=COCC1Oc4c2CCOc2ccc34	O=C4C1C(COc2ccccc12)Oc5c3CCOc3ccc45	O=C4C1C(COc2ccccc12)Oc5c3CCOc3ccc45
Oc2cc1ccc(=O)oc1cc2O	26428	O=c1cccco1	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2
Cc1nc(Cl)c(Cl)c(Cl)n1	26540	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1
Oc1ccc(O)c2c(=O)ccc(=O)c12	26647	O=c1ccc(=O)cc1	O=c1ccc(=O)c2ccccc12	O=c1ccc(=O)c2ccccc12	O=c1ccc(=O)c2ccccc12	O=c1ccc(=O)c2ccccc12	O=c1ccc(=O)c2ccccc12
CC(=O)Nc2cc(=NC(C)=O)c1ccccc1c2=O	26697	N=c1ccc(=O)cc1	N=c1ccc(=O)c2ccccc12	N=c1ccc(=O)c2ccccc12	N=c1ccc(=O)c2ccccc12	N=c1ccc(=O)c2ccccc12	N=c1ccc(=O)c2ccccc12
COC23C1NC1CN2c4c(C3COC(N)=O)c(=O)c(N)c(C)c4=O	26980	C1CC=CN1	O=c2ccc(=O)c1NCCc12	O=c3ccc(=O)c2N1CC=CC1Cc23	O=c4ccc(=O)c3N2CC1NC1C2Cc34	O=c4ccc(=O)c3N2CC1NC1C2Cc34	O=c4ccc(=O)c3N2CC1NC1C2Cc34
Oc1ccc(N(=O)=O)cc1C(=O)Nc2ccc(Cl)cc2	27097	c1ccccc1	O=C(Nc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)c2ccccc2	O=C(Nc1ccccc1)c2ccccc2
CC(N)Cc1ccc(C)cc1	27114	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
OCC2OC(n1cc(F)c(=O)[nH]c1=O)CC2O	27640	O=c1cc[nH]c(=O)[nH]1	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2
Cc3c2ccc1ccccc1c2c[n+]4ccccc34	28002	c1cc[nH+]cc1	c2ccc1c[nH+]ccc1c2	c1ccc3c(c1)ccc2cc[nH+]cc23	c1ccc4c(c1)ccc3cc2cccc[n+]2cc34	c1ccc4c(c1)ccc3cc2cccc[n+]2cc34	c1ccc4c(c1)ccc3cc2cccc[n+]2cc34
CCCCC(=O)c1c(O)ccc2c(C)cc(=O)oc12	29117	O=c1cccco1	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2
CCCCNc1nc(SC)nc2[nH]cnc12	29424	c1cncnc1	c2ncc1nc[nH]c1n2	c2ncc1nc[nH]c1n2	c2ncc1nc[nH]c1n2	c2ncc1nc[nH]c1n2	c2ncc1nc[nH]c1n2
CC(C)OC(=O)Nc1cccc(Cl)c1	29466	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
Nc3nc(N)c2ncn(c1ccc(Br)cc1)c2n3	29605	c1cncnc1	c2ncc1nc[nH]c1n2	c3ccc(n1cnc2cncnc12)cc3	c3ccc(n1cnc2cncnc12)cc3	c3ccc(n1cnc2cncnc12)cc3	c3ccc(n1cnc2cncnc12)cc3
COC(C)C(O)(C(C)C)C(=O)OCC2=CCN1CCC(O)C12	30620	C1CCNC1	C2CC1C=CCN1C2	C2CC1C=CCN1C2	C2CC1C=CCN1C2	C2CC1C=CCN1C2	C2CC1C=CCN1C2
O=c2cc(N1CC1)c(=O)cc2N3CC3	30706	C1CN1	O=c2ccc(=O)c(N1CC1)c2	O=c2cc(N1CC1)c(=O)cc2N3CC3	O=c2cc(N1CC1)c(=O)cc2N3CC3	O=c2cc(N1CC1)c(=O)cc2N3CC3	O=c2cc(N1CC1)c(=O)cc2N3CC3
O=N(=O)c2cccc3c(=O)n(Cc1ccccc1)c(=O)c23	31445	O=c1ccc(=O)[nH]1	O=c1[nH]c(=O)c2ccccc12	O=c2n(Cc1ccccc1)c(=O)c3ccccc23	O=c2n(Cc1ccccc1)c(=O)c3ccccc23	O=c2n(Cc1ccccc1)c(=O)c3ccccc23	O=c2n(Cc1ccccc1)c(=O)c3ccccc23
Nc2ccc(S(=O)(=O)Nc1nccs1)cc2	31812	c1cscn1	O=S(=O)(Nc1nccs1)c2ccccc2	O=S(=O)(Nc1nccs1)c2ccccc2	O=S(=O)(Nc1nccs1)c2ccccc2	O=S(=O)(Nc1nccs1)c2ccccc2	O=S(=O)(Nc1nccs1)c2ccccc2
CC2CC(C)(OC(C)=O)CC(C(O)CC1CC(=O)NC(=O)C1)C2=O	32743	O=C1CCCC(=O)N1	O=C2CC(CCC1CCCCC1=O)CC(=O)N2	O=C2CC(CCC1CCCCC1=O)CC(=O)N2	O=C2CC(CCC1CCCCC1=O)CC(=O)N2	O=C2CC(CCC1CCCCC1=O)CC(=O)N2	O=C2CC(CCC1CCCCC1=O)CC(=O)N2
COc1ccc(CC(C)N)cc1	32757	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
CCC3CN2CCc1cc(OC)c(OC)cc1C2CC3CC4NCCc5cc(O)c(OC)cc45	32944	C1CCNCC1	C2CCN1CCC=CC1C2	C3CCN2CCc1ccccc1C2C3	C4CC=CC(CC3CCN2CCc1ccccc1C2C3)N4	C5Cc1ccccc1C(CC4CCN3CCc2ccccc2C3C4)N5	C5Cc1ccccc1C(CC4CCN3CCc2ccccc2C3C4)N5
CC(C=NNC(N)=N)=NNC(N)=N	32946	null	null	null	null	null	null
COc2cc(C=CC(=O)CC(=O)C=Cc1ccc(O)c(OC)c1)ccc2O	32982	c1ccccc1	O=C(CC(=O)C=Cc1ccccc1)C=Cc2ccccc2	O=C(CC(=O)C=Cc1ccccc1)C=Cc2ccccc2	O=C(CC(=O)C=Cc1ccccc1)C=Cc2ccccc2	O=C(CC(=O)C=Cc1ccccc1)C=Cc2ccccc2	O=C(CC(=O)C=Cc1ccccc1)C=Cc2ccccc2
COc1ccc3c(cc1=O)C(NC(C)=O)CCc2cc(O)c(OC)c(OC)c23	32992	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
CC3CC2C1CCC(O)(C(C)=O)C1(C)CC(O)C2(F)C4(C)C=CC(=O)C=C34	33001	O=C1C=CCC=C1	O=C2C=CC1CCCCC1=C2	O=C3C=CC2C1CCCCC1CCC2=C3	O=C4C=CC3C2CCC1CCCC1C2CCC3=C4	O=C4C=CC3C2CCC1CCCC1C2CCC3=C4	O=C4C=CC3C2CCC1CCCC1C2CCC3=C4
COc4cc3CCC(NC(=O)c1ccccc1)c2cc(=O)c(OC)ccc2c3c(OC)c4OC	33410	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=C(NC2CCc1ccccc1c3cccc(=O)cc23)c4ccccc4	O=C(NC2CCc1ccccc1c3cccc(=O)cc23)c4ccccc4	O=C(NC2CCc1ccccc1c3cccc(=O)cc23)c4ccccc4
COc3cc2CCC(NC(C)=O)c1cc(=O)c(O)ccc1c2c(OC)c3OC	33411	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
Oc3ccc2c(=O)c1cc(O)ccc1c(=O)c2c3	33531	O=c1ccc(=O)cc1	O=c1ccc(=O)c2ccccc12	O=c2c1ccccc1c(=O)c3ccccc23	O=c2c1ccccc1c(=O)c3ccccc23	O=c2c1ccccc1c(=O)c3ccccc23	O=c2c1ccccc1c(=O)c3ccccc23
CCC3CN2CCc1cc(OC)c(OC)cc1C2CC3CC4NCCc5cc(OC)c(OC)cc45	33669	C1CCNCC1	C2CCN1CCC=CC1C2	C3CCN2CCc1ccccc1C2C3	C4CC=CC(CC3CCN2CCc1ccccc1C2C3)N4	C5Cc1ccccc1C(CC4CCN3CCc2ccccc2C3C4)N5	C5Cc1ccccc1C(CC4CCN3CCc2ccccc2C3C4)N5
Nc3ccc(c2nc1ccccc1s2)cc3	34445	c1cscn1	c2ccc1scnc1c2	c3ccc(c2nc1ccccc1s2)cc3	c3ccc(c2nc1ccccc1s2)cc3	c3ccc(c2nc1ccccc1s2)cc3	c3ccc(c2nc1ccccc1s2)cc3
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O	34533	O=C1COC=C1	O=C2CCC1(OC=CC1=O)C=C2	O=C3CCC2(Oc1ccccc1C2=O)C=C3	O=C3CCC2(Oc1ccccc1C2=O)C=C3	O=C3CCC2(Oc1ccccc1C2=O)C=C3	O=C3CCC2(Oc1ccccc1C2=O)C=C3
COc1cccc2cc(C(O)=O)c(=O)oc12	34647	O=c1cccco1	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2
COc3c1OCOc1c(OC)c4c(=O)c2ccccc2n(C)c34	34757	C1OC=CO1	C2Oc1ccccc1O2	O=c2cc[nH]c3cc1OCOc1cc23	O=c3c1ccccc1[nH]c4cc2OCOc2cc34	O=c3c1ccccc1[nH]c4cc2OCOc2cc34	O=c3c1ccccc1[nH]c4cc2OCOc2cc34
COc4c1OCOc1c3n(C)c2ccccc2c(=O)c3c4OC	34758	C1OC=CO1	C2Oc1ccccc1O2	O=c2cc[nH]c3c1OCOc1ccc23	O=c3c1ccccc1[nH]c4c2OCOc2ccc34	O=c3c1ccccc1[nH]c4c2OCOc2ccc34	O=c3c1ccccc1[nH]c4c2OCOc2ccc34
OS(=O)(=O)C4=c2sc1ccccc1nc2c3ccccc3C4	34782	null	C2C=Cc1nccsc1=C2	C2C=c1sccnc1c3ccccc23	C3C=c2sc1ccccc1nc2c4ccccc34	C3C=c2sc1ccccc1nc2c4ccccc34	C3C=c2sc1ccccc1nc2c4ccccc34
CN(C)CC(=C)C(=O)c1ccccc1N(=O)=O	34821	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
O=c2n(Cc1ccccc1)[nH]c3ccccc23	34822	O=c1cc[nH][nH]1	O=c1[nH][nH]c2ccccc12	O=c2n(Cc1ccccc1)[nH]c3ccccc23	O=c2n(Cc1ccccc1)[nH]c3ccccc23	O=c2n(Cc1ccccc1)[nH]c3ccccc23	O=c2n(Cc1ccccc1)[nH]c3ccccc23
Oc5c(N=Nc4ccc(C=Cc3ccc(N=Nc2cc(S(O)(=O)=O)c1ccccc1c2O)cc3S(O)(=O)=O)c(S(O)(=O)=O)c4)cc(S(O)(=O)=O)c6ccccc56	34931	c1ccccc1	c2ccc1ccccc1c2	N(=Nc2ccc1ccccc1c2)c3ccccc3	C(=Cc3ccc(N=Nc2ccc1ccccc1c2)cc3)c4ccccc4	C(=Cc3ccc(N=Nc2ccc1ccccc1c2)cc3)c5ccc(N=Nc4ccccc4)cc5	C(=Cc3ccc(N=Nc2ccc1ccccc1c2)cc3)c6ccc(N=Nc5ccc4ccccc4c5)cc6
Oc5cc(S(O)(=O)=O)cc6cc(S(O)(=O)=O)c(N=Nc4ccc(C=Cc3ccc(N=Nc2c(O)c1c(O)cc(S(O)(=O)=O)cc1cc2S(O)(=O)=O)cc3S(O)(=O)=O)c(S(O)(=O)=O)c4)c(O)c56	34932	c1ccccc1	c2ccc1ccccc1c2	N(=Nc2ccc1ccccc1c2)c3ccccc3	C(=Cc3ccc(N=Nc2ccc1ccccc1c2)cc3)c4ccccc4	C(=Cc3ccc(N=Nc2ccc1ccccc1c2)cc3)c5ccc(N=Nc4ccccc4)cc5	C(=Cc3ccc(N=Nc2ccc1ccccc1c2)cc3)c6ccc(N=Nc5ccc4ccccc4c5)cc6
Cc3ccc(C(=O)Nc1ccc(S(O)(=O)=O)c2cc(S(O)(=O)=O)cc(S(O)(=O)=O)c12)cc3NC(=O)c8cccc(NC(=O)Nc7cccc(C(=O)Nc6cc(C(=O)Nc4ccc(S(O)(=O)=O)c5cc(S(O)(=O)=O)cc(S(O)(=O)=O)c45)ccc6C)c7)c8	34936	c1ccccc1	c2ccc1ccccc1c2	O=C(Nc1cccc2ccccc12)c3ccccc3	O=C(Nc3cccc(C(=O)Nc1cccc2ccccc12)c3)c4ccccc4	O=C(Nc1ccccc1)Nc5cccc(C(=O)Nc4cccc(C(=O)Nc2cccc3ccccc23)c4)c5	O=C(Nc2cccc(C(=O)Nc1ccccc1)c2)Nc6cccc(C(=O)Nc5cccc(C(=O)Nc3cccc4ccccc34)c5)c6
Clc1nc(Cl)c(Cl)c(Cl)n1	35123	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1	c1cncnc1
COc3ccc(Cc1nccc2cc(OC)c(OC)cc12)cc3OC	35443	c1ccncc1	c2ccc1cnccc1c2	C(c1ccccc1)c2nccc3ccccc23	C(c1ccccc1)c2nccc3ccccc23	C(c1ccccc1)c2nccc3ccccc23	C(c1ccccc1)c2nccc3ccccc23
COC(=O)C5=COC(C)C4CN3CCc1c([nH]c2cc(OC)c(OC)cc12)C3CC45	35541	C1CCNCC1	C2CC1C=COCC1CN2	C3CN2CC1COC=CC1CC2C=C3	C3Cc1cc[nH]c1C4CC2C=COCC2CN34	C4Cc1c([nH]c2ccccc12)C5CC3C=COCC3CN45	C4Cc1c([nH]c2ccccc12)C5CC3C=COCC3CN45
O=C1NC3(NC(=O)C1=O)Nc2ccccc2S3	35580	C1NC=CS1	O=C2NC1(NC=CS1)NC(=O)C2=O	O=C1NC3(NC(=O)C1=O)Nc2ccccc2S3	O=C1NC3(NC(=O)C1=O)Nc2ccccc2S3	O=C1NC3(NC(=O)C1=O)Nc2ccccc2S3	O=C1NC3(NC(=O)C1=O)Nc2ccccc2S3
OC(=O)CCc2nc1ccccc1[nH]2	35790	c1c[nH]cn1	c2ccc1[nH]cnc1c2	c2ccc1[nH]cnc1c2	c2ccc1[nH]cnc1c2	c2ccc1[nH]cnc1c2	c2ccc1[nH]cnc1c2
O=S6(=O)CCN(c1ccccc1CC(c2c[nH]c3ccccc23)c4c[nH]c5ccccc45)CC6	35949	c1cc[nH]c1	c2ccc1[nH]ccc1c2	C(c1cc[nH]c1)c2c[nH]c3ccccc23	C(c1c[nH]c2ccccc12)c3c[nH]c4ccccc34	C(C(c1c[nH]c2ccccc12)c3c[nH]c4ccccc34)c5ccccc5	O=S6(=O)CCN(c1ccccc1CC(c2c[nH]c3ccccc23)c4c[nH]c5ccccc45)CC6
COc2cc1oc(=O)ccc1cc2C(=O)CC(C)C	36293	O=c1cccco1	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2	O=c2ccc1ccccc1o2
COc3cc2CCC(N)c1cc(=O)c(OC)ccc1c2c(OC)c3OC	36354	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
COc5ccc3c(c[n+](C)c4c2cc1OCOc1cc2ccc34)c5OC	36405	C1OC=CO1	C2Oc1ccccc1O2	C3Oc2cc1ccccc1cc2O3	C4Oc3cc2ccc1ccc[nH+]c1c2cc3O4	C5Oc4cc3ccc2c1ccccc1c[nH+]c2c3cc4O5	C5Oc4cc3ccc2c1ccccc1c[nH+]c2c3cc4O5
COc6cc5CCN(C)C(Cc4ccc(Oc3cc(CC1N(C)CCc2cc(OC)c(OC)cc12)ccc3O)cc4)c5cc6OC	36413	C1CC=CCN1	C2Cc1ccccc1CN2	C3Cc1ccccc1C(Cc2ccccc2)N3	C4Cc1ccccc1C(Cc3cccc(Oc2ccccc2)c3)N4	C5CC=CC(Cc4ccc(Oc3cccc(CC1NCCc2ccccc12)c3)cc4)N5	C6Cc1ccccc1C(Cc5ccc(Oc4cccc(CC2NCCc3ccccc23)c4)cc5)N6
CC(=O)OC1CC(C)=CCCC(C)=CCCC(C)(O)C2CC1C(=C)C(=O)O2	36437	C1CCCCC=CCCC=CCCC1	C=C2C1CCC=CCCC=CCCCC(C1)OC2=O	C=C2C1CCC=CCCC=CCCCC(C1)OC2=O	C=C2C1CCC=CCCC=CCCCC(C1)OC2=O	C=C2C1CCC=CCCC=CCCCC(C1)OC2=O	C=C2C1CCC=CCCC=CCCCC(C1)OC2=O
CC3CC1OC(=O)C2(C)CCCC(C)(C12)C3(O)CCc4ccoc4	36693	O=C1CCCO1	O=C2CC1CCCCC1O2	O=C1OC3CCCC2CCCC1C23	O=C2OC3CCC(CCc1ccoc1)C4CCCC2C34	O=C2OC3CCC(CCc1ccoc1)C4CCCC2C34	O=C2OC3CCC(CCc1ccoc1)C4CCCC2C34
O=C5CN1CCN(CC1)CC(=O)Nc2ccc(cc2)S(=O)(=O)c7ccc(NC(=O)CN3CCN(CC3)CC(=O)Nc4ccc(cc4)S(=O)(=O)c6ccc(N5)cc6)cc7	36806	null	null	null	null	null	null
COc1nc(N)nc2[nH]cnc12	37364	c1cncnc1	c2ncc1nc[nH]c1n2	c2ncc1nc[nH]c1n2	c2ncc1nc[nH]c1n2	c2ncc1nc[nH]c1n2	c2ncc1nc[nH]c1n2
CC(N)C(C)c1ccccc1	37496	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
C(Cc1ccccc1)ON=Cc2cccnc2	37943	c1ccncc1	C(Cc1ccccc1)ON=Cc2cccnc2	C(Cc1ccccc1)ON=Cc2cccnc2	C(Cc1ccccc1)ON=Cc2cccnc2	C(Cc1ccccc1)ON=Cc2cccnc2	C(Cc1ccccc1)ON=Cc2cccnc2
COC(C3Cc2cc1cc(O)cc(O)c1c(O)c2C(=O)C3O)C(=O)C(O)C(C)O	38270	O=C1CCCC=C1	O=C1CCCc2ccccc12	O=C2CCCc3cc1ccccc1cc23	O=C2CCCc3cc1ccccc1cc23	O=C2CCCc3cc1ccccc1cc23	O=C2CCCc3cc1ccccc1cc23
